============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(50 MeV) ==> None+None(  1 mm) ==========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 1109  1 ,4040640E+08   1000000E+01 -,2358E+04  ,3995E+05   ,9999735 -,0070987 -,0016015
T 1110  1 ,4065128E+08   1000000E+01  ,1034E+06 -,3213E+05   ,9998487  ,0153072 -,0082682
T 1111  1 ,4033239E+08   1000000E+01  ,1929E+05 -,6875E+05   ,9994399 -,0278551 -,0185468
T 1112  1 ,4114379E+08   1000000E+01  ,8513E+05  ,3923E+04   ,9997191  ,0191075  ,0140195
T 1113  1 ,4057233E+08   1000000E+01  ,3115E+06 -,1178E+06   ,9964767  ,0743078 -,0388905
T 1114  1 ,4066977E+08   1000000E+01 -,3632E+04 -,1691E+05   ,9998146 -,0185381 -,0052110
T 1115  1 ,4039291E+08   1000000E+01  ,5213E+05 -,1711E+05   ,9997790  ,0194435 -,0079932
T 1116  1 ,4076039E+08   1000000E+01  ,1959E+04  ,5254E+05   ,9999870  ,0050788 -,0004137
T 1117  1 ,4095132E+08   1000000E+01 -,1412E+06  ,4497E+05   ,9995929 -,0239221 -,0155496
T 1118  1 ,4065196E+08   1000000E+01  ,2642E+06  ,1030E+06   ,9994016  ,0314655  ,0143654
T 1119  1 ,4036939E+08   1000000E+01  ,5341E+04 -,7147E+04   ,9999943 -,0033875 -,0001364
T 1120  1 ,4075802E+08   1000000E+01 -,3772E+05  ,1246E+06   ,9994832 -,0019343  ,0320861
T 1121  1 ,4083804E+08   1000000E+01 -,9679E+05 -,1249E+06   ,9996222 -,0148352 -,0231360
T 1122  1 ,4005817E+08   1000000E+01  ,1147E+06  ,8736E+04   ,9998386  ,0175495  ,0038437
T 1123  1 ,4107832E+08   1000000E+01  ,5718E+05 -,2693E+06   ,9982482  ,0122508 -,0578834
T 1124  1 ,4030139E+08   1000000E+01  ,6499E+05  ,8064E+05   ,9992320  ,0386594  ,0063849
T 1125  1 ,4055182E+08   1000000E+01  ,4804E+05  ,5551E+05   ,9998831  ,0021856  ,0151307
T 1126  1 ,4092944E+08   1000000E+01  ,1032E+06 -,1419E+06   ,9996290  ,0179558 -,0204792
T 1127  1 ,4110053E+08   1000000E+01  ,1058E+06  ,5791E+05   ,9998769  ,0155484 -,0021209
T 1128  1 ,4045229E+08   1000000E+01 -,7662E+05  ,5603E+05   ,9998649 -,0161808 -,0028781
T 1129  1 ,4052885E+08   1000000E+01  ,7259E+05 -,1172E+06   ,9998016  ,0137766 -,0143850
T 1130  1 ,4051149E+08   1000000E+01 -,1279E+06  ,1874E+06   ,9994639 -,0284938  ,0161233
T 1131  1 ,4098571E+08   1000000E+01 -,1140E+06  ,3377E+06   ,9979837 -,0290365  ,0564403
T 1132  1 ,4052880E+08   1000000E+01  ,1530E+06 -,4786E+05   ,9996127  ,0274137  ,0047801
T 1133  1 ,4029537E+08   1000000E+01 -,1156E+05 -,8018E+05   ,9998904 -,0016578 -,0147110
T 1134  1 ,4115243E+08   1000000E+01  ,5230E+05 -,1901E+06   ,9993682 -,0059087 -,0350480
T 1135  1 ,4047383E+08   1000000E+01 -,1108E+06  ,6562E+05   ,9999295 -,0027818  ,0115419
T 1136  1 ,4063900E+08   1000000E+01 -,1431E+04  ,6980E+03   ,9999938  ,0033588 -,0010915
T 1137  1 ,4059057E+08   1000000E+01  ,3716E+05 -,1557E+03   ,9996963  ,0186830  ,0160700
T 1138  1 ,4068031E+08   1000000E+01 -,1429E+06  ,6306E+05   ,9995665 -,0241570  ,0168327
T 1139  1 ,4024050E+08   1000000E+01 -,1487E+06 -,5856E+05   ,9993460 -,0334745 -,0136749
T 1140  1 ,4137931E+08   1000000E+01 -,1773E+04 -,2850E+05   ,9999999  ,0000092 -,0000245
T 1141  1 ,4045190E+08   1000000E+01 -,2772E+05  ,3786E+05   ,9999904 -,0003699 -,0043640
T 1142  1 ,4052092E+08   1000000E+01 -,1548E+06  ,1853E+05   ,9998669 -,0139957 -,0083824
T 1143  1 ,4077544E+08   1000000E+01  ,5838E+05  ,4854E+05   ,9998884  ,0116406  ,0093643
T 1144  1 ,4083548E+08   1000000E+01 -,4701E+05 -,1469E+05   ,9999448 -,0023617 -,0102378
T 1145  1 ,4071686E+08   1000000E+01  ,2093E+06 -,4628E+05   ,9997082  ,0228643  ,0077937
T 1146  1 ,4056716E+08   1000000E+01  ,5075E+05 -,1499E+06   ,9992545  ,0146720 -,0357093
T 1147  1 ,4078270E+08   1000000E+01 -,2611E+05  ,7413E+05   ,9991864  ,0004034  ,0403293
T 1148  1 ,4119556E+08   1000000E+01 -,8870E+05 -,7888E+05   ,9998759 -,0038167 -,0152870
T 1149  1 ,4114519E+08   1000000E+01 -,3898E+05  ,1391E+06   ,9999329 -,0106672  ,0045251
T 1150  1 ,4061484E+08   1000000E+01 -,1536E+05  ,9667E+05   ,9996481 -,0010903  ,0265062
T 1151  1 ,3998866E+08   1000000E+01 -,1190E+07  ,6954E+06   ,9875569 -,1359332  ,0790792
T 1152  1 ,4042183E+08   1000000E+01  ,5643E+05 -,7167E+05   ,9999479  ,0059991 -,0082531
T 1153  1 ,4072851E+08   1000000E+01  ,6139E+04  ,7592E+04   ,9999783 -,0030629  ,0058362
T 1154  1 ,4051519E+08   1000000E+01 -,2536E+05 -,6966E+05   ,9998915 -,0035456 -,0142980
T 1155  1 ,4088967E+08   1000000E+01 -,4798E+05 -,1006E+06   ,9998099 -,0056093 -,0186725
T 1156  1 ,4048348E+08   1000000E+01  ,1013E+06 -,1132E+05   ,9998030  ,0151551 -,0128201
T 1157  1 ,4042121E+08   1000000E+01  ,1814E+06  ,1414E+06   ,9981416  ,0331928  ,0511041
T 1158  1 ,4070569E+08   1000000E+01 -,6800E+04 -,8368E+05   ,9999190 -,0070151 -,0106226
T 1159  1 ,4037624E+08   1000000E+01 -,7172E+05  ,1630E+06   ,9989679 -,0167675  ,0422146
T 1160  1 ,4024240E+08   1000000E+01  ,1372E+06  ,1070E+06   ,9994849  ,0311904  ,0075507
T 1161  1 ,4069384E+08   1000000E+01  ,2005E+06 -,1791E+05   ,9997717  ,0204948  ,0060463
T 1162  1 ,4024467E+08   1000000E+01 -,1044E+06  ,3532E+05   ,9996803 -,0209865  ,0141012
T 1163  1 ,4082413E+08   1000000E+01 -,5485E+05  ,2954E+05   ,9998639 -,0153654 -,0060031
T 1164  1 ,4041155E+08   1000000E+01 -,6199E+05  ,4215E+05   ,9999850  ,0020544  ,0050714
T 1165  1 ,4062164E+08   1000000E+01  ,5040E+05  ,3420E+05   ,9996868 -,0037499  ,0247429
T 1166  1 ,4036894E+08   1000000E+01 -,7366E+05  ,1367E+06   ,9992733 -,0115919  ,0363098
T 1167  1 ,4115498E+08   1000000E+01 -,1209E+06  ,2843E+05   ,9997843 -,0086050  ,0189037
T 1168  1 ,4069901E+08   1000000E+01 -,3882E+04  ,5679E+05   ,9999231 -,0044883  ,0115620
T 1169  1 ,4069513E+08   1000000E+01 -,8053E+05 -,4572E+05   ,9998049 -,0192408  ,0044620
T 1170  1 ,4051647E+08   1000000E+01 -,1968E+06 -,2558E+05   ,9968209 -,0773457 -,0191249
T 1171  1 ,4052834E+08   1000000E+01 -,3584E+05 -,2318E+06   ,9993439 -,0145575 -,0331649
T 1172  1 ,4097683E+08   1000000E+01 -,5566E+05  ,3219E+06   ,9992899  ,0157093  ,0342474
T 1173  1 ,4006784E+08   1000000E+01  ,6926E+05 -,4606E+06   ,9978414 -,0020385 -,0656380
T 1174  1 ,4062888E+08   1000000E+01  ,1454E+05 -,5902E+05   ,9998927 -,0074217 -,0126331
T 1175  1 ,4074312E+08   1000000E+01 -,2170E+05  ,7623E+05   ,9996968 -,0128092  ,0210289
T 1176  1 ,4091589E+08   1000000E+01 -,9571E+05 -,3353E+05   ,9998272 -,0106218 -,0152535
T 1177  1 ,4067243E+08   1000000E+01 -,4373E+04 -,1373E+06   ,9994137 -,0054886 -,0337944
T 1178  1 ,4059557E+08   1000000E+01  ,8350E+05 -,9662E+05   ,9988344  ,0467413 -,0120452
T 1179  1 ,4044701E+08   1000000E+01 -,2567E+06  ,3316E+05   ,9994173 -,0334729 -,0066848
T 1180  1 ,4030102E+08   1000000E+01  ,3559E+05  ,8732E+05   ,9997564  ,0165170  ,0146391
T 1181  1 ,4048956E+08   1000000E+01 -,6820E+04  ,1027E+06   ,9999333  ,0035608  ,0109892
T 1182  1 ,4088669E+08   1000000E+01 -,9790E+05 -,2417E+05   ,9994092 -,0306783  ,0154937
T 1183  1 ,4057438E+08   1000000E+01  ,5071E+05 -,5720E+05   ,9999836  ,0056170 -,0010728
T 1184  1 ,4069837E+08   1000000E+01  ,1294E+06 -,1648E+05   ,9998627  ,0142108 -,0085220
T 1185  1 ,4065087E+08   1000000E+01  ,2506E+05 -,4931E+05   ,9997698 -,0007280 -,0214418
T 1186  1 ,4071386E+08   1000000E+01  ,6332E+05  ,4832E+05   ,9995954  ,0281309 -,0042070
T 1187  1 ,4068136E+08   1000000E+01 -,1008E+06 -,4192E+05   ,9999496 -,0098633 -,0018693
T 1188  1 ,4080910E+08   1000000E+01 -,1489E+05  ,1247E+06   ,9994818  ,0011814  ,0321685
T 1189  1 ,4064704E+08   1000000E+01 -,3988E+06  ,4913E+06   ,9918408 -,0791399  ,0999438
T 1190  1 ,4116299E+08   1000000E+01  ,1949E+06 -,3386E+05   ,9993125  ,0366090 -,0058654
T 1191  1 ,4064183E+08   1000000E+01 -,4734E+05  ,1807E+06   ,9996499 -,0150381  ,0217713
T 1192  1 ,4046682E+08   1000000E+01  ,4852E+05  ,1593E+05   ,9998145  ,0135806  ,0136550
T 1193  1 ,4085329E+08   1000000E+01 -,7594E+04 -,1054E+06   ,9999817  ,0047486 -,0037540
T 1194  1 ,4088168E+08   1000000E+01  ,3106E+05 -,5959E+05   ,9998079 -,0191940  ,0039756
T 1195  1 ,4062746E+08   1000000E+01  ,3393E+06 -,8087E+05   ,9973327  ,0720095 -,0119188
T 1196  1 ,4058232E+08   1000000E+01 -,3058E+05 -,7025E+05   ,9999095 -,0072524 -,0113268
T 1197  1 ,4065498E+08   1000000E+01 -,6497E+05 -,1491E+06   ,9998997 -,0082427 -,0115132
T 1198  1 ,4065018E+08   1000000E+01 -,1556E+06  ,2466E+05   ,9992329 -,0381575 -,0088103
T 1199  1 ,4101564E+08   1000000E+01 -,7289E+06 -,5483E+06   ,9946597 -,0820707 -,0625826
T 1200  1 ,4051800E+08   1000000E+01  ,3209E+06 -,3734E+05   ,9989303  ,0450855 -,0102780
T 1201  1 ,3999790E+08   1000000E+01 -,5423E+05 -,1305E+05   ,9994273 -,0128601 -,0313006
T 1202  1 ,4026700E+08   1000000E+01  ,1840E+05 -,1856E+05   ,9999111  ,0018295 -,0132090
T 1203  1 ,4110807E+08   1000000E+01  ,9905E+05 -,2837E+06   ,9988989  ,0222030 -,0413270
T 1204  1 ,4076499E+08   1000000E+01 -,8827E+05  ,4610E+05   ,9999355 -,0106674  ,0038896
T 1205  1 ,4042301E+08   1000000E+01  ,8560E+05  ,1155E+05   ,9998380  ,0179963  ,0003942
T 1206  1 ,4066687E+08   1000000E+01 -,8292E+05 -,2061E+05   ,9997724 -,0184377  ,0107316
T 1207  1 ,4081164E+08   1000000E+01 -,1102E+06 -,2905E+05   ,9997543 -,0198164 -,0099303
T 1208  1 ,4041860E+08   1000000E+01 -,1526E+03 -,1105E+06   ,9996934 -,0018193 -,0246943
T 1209  1 ,4042826E+08   1000000E+01  ,8917E+05  ,1354E+05   ,9996698  ,0255305 -,0028975
T 1210  1 ,4082166E+08   1000000E+01  ,5193E+05  ,1758E+05   ,9996149  ,0173031  ,0216932
T 1211  1 ,4057662E+08   1000000E+01  ,2716E+05 -,9080E+05   ,9993551  ,0327504 -,0147212
T 1212  1 ,4043712E+08   1000000E+01  ,2533E+06  ,1874E+05   ,9994316  ,0326766  ,0082886
T 1213  1 ,4111718E+08   1000000E+01  ,2704E+06 -,1186E+06   ,9987424  ,0335468 -,0372595
T 1214  1 ,4109563E+08   1000000E+01  ,1791E+06 -,1595E+06   ,9998121  ,0113217 -,0157337
T 1215  1 ,4074253E+08   1000000E+01 -,2284E+06 -,1573E+06   ,9995323 -,0273470 -,0136850
T 1216  1 ,4040677E+08   1000000E+01 -,3886E+05 -,2552E+06   ,9980734 -,0112526 -,0610147
T 1217  1 ,4065643E+08   1000000E+01  ,8406E+05  ,1051E+06   ,9993730 -,0060160  ,0348914
T 1218  1 ,3997256E+08   1000000E+01  ,1904E+06  ,1272E+06   ,9998467  ,0161850  ,0066761
T 1219  1 ,4062645E+08   1000000E+01  ,6492E+05 -,1464E+06   ,9990999  ,0238383 -,0350861
T 1220  1 ,4063477E+08   1000000E+01 -,8412E+05 -,1470E+06   ,9992269 -,0146136 -,0364973
T 1221  1 ,4091904E+08   1000000E+01 -,1205E+06 -,1578E+06   ,9996358 -,0175608 -,0204911
T 1222  1 ,4093522E+08   1000000E+01  ,1480E+06  ,5420E+05   ,9999360  ,0092608  ,0065015
T 1223  1 ,4054348E+08   1000000E+01  ,4433E+05 -,7813E+05   ,9999340  ,0103589 -,0049689
T 1224  1 ,4085569E+08   1000000E+01 -,4547E+05  ,1389E+05   ,9999341 -,0113390 -,0018037
T 1225  1 ,4034580E+08   1000000E+01  ,2153E+05 -,5691E+05   ,9999531  ,0057345 -,0078039
T 1226  1 ,4046480E+08   1000000E+01  ,1291E+06 -,1459E+06   ,9986120  ,0408942 -,0331924
T 1227  1 ,4067065E+08   1000000E+01 -,6141E+05 -,5638E+05   ,9996022 -,0241715 -,0145292
T 1228  1 ,4081955E+08   1000000E+01 -,2191E+06 -,2578E+05   ,9993913 -,0348413 -,0017399
T 1229  1 ,4032280E+08   1000000E+01 -,1265E+06  ,5209E+05   ,9996214 -,0250949  ,0112821
T 1230  1 ,4064367E+08   1000000E+01 -,8801E+05  ,5512E+05   ,9998343 -,0107487  ,0146920
T 1231  1 ,3990312E+08   1000000E+01 -,9501E+04 -,2620E+05   ,9999387 -,0073874 -,0082424
T 1232  1 ,4052350E+08   1000000E+01 -,2373E+06 -,6474E+05   ,9987249 -,0495382 -,0097278
T 1233  1 ,4078322E+08   1000000E+01  ,9087E+05 -,9420E+05   ,9993496  ,0169846 -,0318094
T 1234  1 ,4033138E+08   1000000E+01  ,7968E+04  ,1448E+06   ,9997298 -,0121197  ,0198333
T 1235  1 ,4039518E+08   1000000E+01 -,2606E+06  ,2427E+06   ,9994333 -,0155138  ,0298747
T 1236  1 ,4020919E+08   1000000E+01 -,3355E+05 -,7555E+05   ,9999882  ,0045182  ,0018039
T 1237  1 ,4023238E+08   1000000E+01  ,5524E+04  ,8191E+05   ,9999854  ,0048600  ,0023827
T 1238  1 ,4066822E+08   1000000E+01  ,9517E+05 -,5747E+05   ,9999648  ,0078555 -,0029515
T 1239  1 ,4066078E+08   1000000E+01  ,1903E+05  ,2966E+05   ,9999852  ,0039820  ,0037069
T 1240  1 ,4009657E+08   1000000E+01  ,5210E+05  ,2863E+05   ,9995248  ,0294140 -,0092207
T 1241  1 ,4070420E+08   1000000E+01  ,5029E+05  ,1702E+06   ,9992968  ,0095352  ,0362631
T 1242  1 ,4040169E+08   1000000E+01  ,4358E+05  ,4335E+04   ,9999887  ,0026157 -,0039587
T 1243  1 ,4072597E+08   1000000E+01 -,1219E+06 -,4333E+05   ,9999639 -,0065157 -,0054549
T 1244  1 ,4066567E+08   1000000E+01  ,1529E+06 -,4401E+05   ,9997083  ,0127832 -,0204924
T 1245  1 ,4092113E+08   1000000E+01  ,1005E+06 -,2614E+06   ,9996747  ,0175048 -,0185518
T 1246  1 ,4041123E+08   1000000E+01  ,1207E+06 -,6150E+05   ,9998241  ,0125103 -,0139752
T 1247  1 ,4067691E+08   1000000E+01 -,9664E+05  ,2125E+06   ,9999731 -,0007327 -,0072922
T 1248  1 ,4045151E+08   1000000E+01  ,1048E+06  ,1001E+06   ,9999905  ,0040221 -,0016653
T 1249  1 ,4084455E+08   1000000E+01 -,1541E+05  ,5592E+05   ,9998792  ,0129785 -,0085527
T 1250  1 ,3983451E+08   1000000E+01  ,6746E+04  ,1097E+05   ,9999325  ,0103920  ,0052011
T 1251  1 ,4095923E+08   1000000E+01 -,2170E+06 -,3783E+05   ,9995047 -,0008890 -,0314564
T 1252  1 ,4011771E+08   1000000E+01  ,2675E+05  ,1724E+06   ,9997288  ,0005561  ,0232807
T 1253  1 ,4032568E+08   1000000E+01  ,2650E+06  ,3451E+06   ,9995887  ,0197125  ,0208294
T 1254  1 ,4077512E+08   1000000E+01 -,4485E+05  ,1874E+06   ,9990827 -,0048924  ,0425429
T 1255  1 ,4047447E+08   1000000E+01  ,1281E+06 -,3909E+05   ,9995357  ,0298671  ,0060286
T 1256  1 ,4065162E+08   1000000E+01  ,7853E+05 -,4353E+05   ,9991036 -,0248799 -,0342502
T 1257  1 ,4054479E+08   1000000E+01  ,1740E+05 -,9711E+05   ,9999144  ,0033851 -,0126409
T 1258  1 ,4074043E+08   1000000E+01  ,1014E+06  ,1328E+06   ,9994213  ,0263297  ,0215340
T 1259  1 ,4053439E+08   1000000E+01  ,3036E+06 -,4691E+05   ,9995207  ,0302206  ,0067163
T 1260  1 ,4116889E+08   1000000E+01 -,2552E+05  ,7902E+05   ,9997120  ,0048637  ,0234982
T 1261  1 ,4081898E+08   1000000E+01 -,6694E+05  ,1361E+06   ,9990113 -,0367407  ,0250290
T 1262  1 ,4070657E+08   1000000E+01  ,1630E+05 -,6095E+05   ,9996406  ,0255106  ,0082430
T 1263  1 ,4042312E+08   1000000E+01 -,9453E+04 -,6739E+05   ,9999700 -,0016785 -,0075656
T 1264  1 ,4064807E+08   1000000E+01 -,5366E+05 -,3090E+05   ,9999957  ,0028392 -,0006914
T 1265  1 ,4057143E+08   1000000E+01  ,9825E+05 -,8600E+05   ,9995201  ,0277644 -,0137356
T 1266  1 ,4033731E+08   1000000E+01 -,1264E+06  ,6610E+05   ,9991401 -,0332281  ,0247977
T 1267  1 ,4065213E+08   1000000E+01 -,1031E+06  ,6376E+05   ,9995313 -,0198941  ,0232675
T 1268  1 ,4044340E+08   1000000E+01  ,1105E+05 -,4821E+05   ,9999527 -,0051628  ,0082409
T 1269  1 ,4056326E+08   1000000E+01  ,1286E+06 -,2049E+06   ,9995581  ,0162711 -,0248768
T 1270  1 ,4024828E+08   1000000E+01  ,8251E+03 -,2466E+06   ,9989162  ,0116356 -,0450660
T 1271  1 ,4071506E+08   1000000E+01  ,1727E+06  ,1571E+06   ,9977740  ,0539500  ,0391964
T 1272  1 ,4073491E+08   1000000E+01 -,1616E+06  ,8488E+05   ,9991888 -,0355285  ,0189599
T 1273  1 ,4027566E+08   1000000E+01  ,2782E+06  ,7189E+06   ,9944871  ,0402357  ,0968319
T 1274  1 ,4069684E+08   1000000E+01  ,1554E+06  ,6898E+05   ,9999195  ,0008580  ,0126556
T 1275  1 ,4139505E+08   1000000E+01  ,8552E+05  ,1276E+06   ,9991679  ,0286289  ,0290492
T 1276  1 ,4091645E+08   1000000E+01  ,7706E+04 -,7079E+05   ,9998931  ,0030838 -,0142949
T 1277  1 ,4059060E+08   1000000E+01 -,6535E+04 -,4288E+05   ,9999255  ,0109328 -,0054194
T 1278  1 ,4077776E+08   1000000E+01  ,1477E+05 -,1076E+05   ,9997750 -,0189827  ,0094616
T 1279  1 ,4083703E+08   1000000E+01 -,1618E+06  ,3460E+05   ,9994553 -,0319152 -,0084027
T 1280  1 ,4086832E+08   1000000E+01 -,3359E+05  ,5514E+05   ,9999939 -,0032812  ,0012195
T 1281  1 ,4034932E+08   1000000E+01 -,1328E+06 -,1191E+06   ,9996149 -,0084375 -,0264377
T 1282  1 ,4004029E+08   1000000E+01 -,6907E+05  ,2712E+06   ,9992277  ,0007418  ,0392870
T 1283  1 ,4113937E+08   1000000E+01 -,3509E+05 -,7874E+04   ,9998308 -,0162525 -,0086161
T 1284  1 ,4102277E+08   1000000E+01  ,1662E+06 -,9012E+05   ,9997101  ,0197785 -,0137341
T 1285  1 ,4061777E+08   1000000E+01  ,1246E+06 -,6106E+05   ,9998158  ,0190212 -,0025735
T 1286  1 ,4127740E+08   1000000E+01 -,4285E+05 -,8516E+05   ,9996744 -,0243291 -,0076964
T 1287  1 ,4020025E+08   1000000E+01 -,5847E+05  ,1072E+06   ,9999651 -,0014880  ,0082270
T 1288  1 ,4043454E+08   1000000E+01 -,1015E+05 -,4504E+04   ,9999477 -,0024881  ,0099186
T 1289  1 ,4074651E+08   1000000E+01  ,5184E+05  ,1212E+06   ,9995586  ,0192138  ,0226576
T 1290  1 ,4005982E+08   1000000E+01 -,1302E+06 -,1203E+05   ,9998695 -,0131405 -,0093940
T 1291  1 ,4101197E+08   1000000E+01 -,8662E+04 -,3951E+04   ,9997367  ,0212275 -,0087081
T 1292  1 ,4051399E+08   1000000E+01 -,4616E+05 -,1031E+06   ,9997202 -,0031822 -,0234410
T 1293  1 ,4060327E+08   1000000E+01  ,4145E+05 -,5368E+05   ,9999790  ,0044776 -,0046863
T 1294  1 ,4075809E+08   1000000E+01 -,2617E+06  ,1645E+06   ,9978207 -,0563015  ,0344078
T 1295  1 ,4055832E+08   1000000E+01  ,2518E+05 -,1772E+06   ,9994337  ,0051992 -,0332446
T 1296  1 ,4000464E+08   1000000E+01  ,3267E+05 -,9131E+05   ,9998930  ,0041563 -,0140275
T 1297  1 ,4063511E+08   1000000E+01  ,1334E+06 -,5184E+05   ,9999834 -,0008860 -,0056902
T 1298  1 ,4061183E+08   1000000E+01  ,5930E+05 -,2542E+05   ,9994530  ,0329457  ,0028746
T 1299  1 ,4055974E+08   1000000E+01 -,1862E+05  ,9370E+05   ,9999356 -,0087149  ,0072753
T 1300  1 ,4071540E+08   1000000E+01  ,2562E+05 -,3458E+04   ,9996965  ,0243485 -,0037471
T 1301  1 ,4057765E+08   1000000E+01  ,1029E+06  ,8984E+05   ,9994880  ,0239482  ,0212182
T 1302  1 ,4054639E+08   1000000E+01 -,3423E+06 -,1268E+06   ,9990192 -,0403403 -,0182549
T 1303  1 ,4065298E+08   1000000E+01  ,1153E+06  ,6128E+05   ,9996166  ,0237450  ,0142448
T 1304  1 ,4097697E+08   1000000E+01 -,5846E+05  ,1086E+06   ,9997373 -,0223393  ,0051337
T 1305  1 ,4062302E+08   1000000E+01 -,1902E+06  ,6405E+05   ,9992124 -,0383597  ,0101500
T 1306  1 ,4074658E+08   1000000E+01 -,1287E+06 -,2350E+06   ,9987303 -,0241943 -,0441870
T 1307  1 ,4072563E+08   1000000E+01  ,1216E+06 -,6431E+05   ,9999557  ,0036081 -,0086948
T 1308  1 ,4011299E+08   1000000E+01  ,3456E+05  ,1352E+06   ,9994659  ,0058077  ,0321579
T 1309  1 ,4055364E+08   1000000E+01  ,2444E+05 -,6956E+05   ,9999779  ,0032246 -,0058215
T 1310  1 ,4033585E+08   1000000E+01  ,2183E+04 -,1962E+06   ,9996435  ,0019925 -,0266239
T 1311  1 ,4063304E+08   1000000E+01 -,1123E+06  ,6367E+04   ,9997249 -,0226620 -,0060486
T 1312  1 ,4084524E+08   1000000E+01 -,1029E+06 -,2700E+06   ,9991152 -,0109319 -,0406123
T 1313  1 ,4072331E+08   1000000E+01 -,2420E+06  ,7274E+05   ,9987957 -,0486157  ,0066042
T 1314  1 ,4097725E+08   1000000E+01  ,1798E+06 -,1279E+06   ,9993548  ,0289223 -,0212942
T 1315  1 ,4045989E+08   1000000E+01  ,3876E+05  ,1533E+06   ,9996207  ,0191823  ,0197598
T 1316  1 ,4100967E+08   1000000E+01 -,6036E+05 -,1336E+06   ,9999333 -,0101036  ,0055961
T 1317  1 ,4057726E+08   1000000E+01 -,1468E+06 -,1378E+06   ,9995323 -,0305719  ,0007355
T 1318  1 ,4011052E+08   1000000E+01 -,4973E+06 -,7922E+05   ,9965013 -,0701893 -,0453728
T 1319  1 ,4043628E+08   1000000E+01 -,9228E+05 -,2350E+05   ,9991206 -,0388089  ,0158734
T 1320  1 ,4015924E+08   1000000E+01  ,6971E+06  ,1080E+07   ,9893857  ,0750833  ,1244122
T 1321  1 ,4063972E+08   1000000E+01 -,3564E+05  ,8041E+05   ,9995398 -,0083345  ,0291680
T 1322  1 ,4071291E+08   1000000E+01 -,2484E+05 -,1150E+05   ,9994809  ,0218191 -,0237016
T 1323  1 ,4082565E+08   1000000E+01 -,4965E+04  ,1388E+06   ,9994459 -,0002418  ,0332852
T 1324  1 ,4032862E+08   1000000E+01 -,7021E+05 -,6244E+03   ,9998759 -,0140548 -,0071097
T 1325  1 ,4091664E+08   1000000E+01  ,1304E+06  ,9181E+05   ,9993819  ,0271351  ,0223499
T 1326  1 ,4054737E+08   1000000E+01 -,4100E+05 -,7119E+05   ,9996987 -,0081540 -,0231537
T 1327  1 ,4029372E+08   1000000E+01  ,8101E+05 -,6114E+05   ,9999192  ,0064740 -,0109391
T 1328  1 ,4099391E+08   1000000E+01 -,1270E+06 -,3003E+06   ,9990283 -,0112504 -,0426144
T 1329  1 ,4042079E+08   1000000E+01  ,3785E+05  ,2206E+06   ,9995992  ,0019836  ,0282394
T 1330  1 ,4112995E+08   1000000E+01 -,2142E+06  ,1890E+06   ,9991602 -,0361539  ,0192797
T 1331  1 ,4033126E+08   1000000E+01 -,4039E+06 -,4209E+06   ,9950214 -,0842940 -,0531689
T 1332  1 ,4129218E+08   1000000E+01 -,1038E+06  ,7996E+05   ,9993240 -,0181030  ,0319965
T 1333  1 ,4075214E+08   1000000E+01  ,1190E+06  ,1513E+06   ,9999843  ,0048414  ,0028174
T 1334  1 ,4053686E+08   1000000E+01  ,7349E+04 -,6231E+03   ,9999740  ,0043863 -,0057285
T 1335  1 ,4044597E+08   1000000E+01  ,7703E+05 -,1568E+06   ,9997110  ,0075809 -,0228119
T 1336  1 ,4044503E+08   1000000E+01  ,1589E+06 -,2187E+05   ,9991073  ,0395184 -,0149324
T 1337  1 ,4020962E+08   1000000E+01 -,9187E+05 -,2220E+05   ,9984830 -,0135342 -,0533707
T 1338  1 ,4060738E+08   1000000E+01  ,2181E+06 -,4501E+04   ,9994937  ,0298131  ,0111142
T 1339  1 ,4077320E+08   1000000E+01 -,1300E+06  ,1455E+06   ,9993959 -,0196656  ,0286535
T 1340  1 ,4023095E+08   1000000E+01 -,1386E+05 -,2624E+06   ,9990008  ,0002093 -,0446926
T 1341  1 ,4067220E+08   1000000E+01  ,6133E+05  ,1322E+05   ,9999919  ,0038049 -,0013005
T 1342  1 ,4112172E+08   1000000E+01  ,1365E+06 -,6555E+05   ,9998437  ,0124630 -,0125417
T 1343  1 ,4068808E+08   1000000E+01  ,3549E+05  ,1307E+06   ,9995656  ,0023531  ,0293775
T 1344  1 ,4028028E+08   1000000E+01  ,1389E+05  ,7502E+05   ,9997800 -,0040144 -,0205872
T 1345  1 ,4054988E+08   1000000E+01 -,1293E+06  ,1918E+06   ,9985737 -,0295719  ,0444538
T 1346  1 ,4098651E+08   1000000E+01  ,2972E+06  ,2052E+05   ,9984165  ,0561146  ,0039502
